mean_red,std_red,mean_green,std_green,mean_blue,std_blue,frame,sample_id,sample_source
214.98264,33.07115,52.024307,15.465482,41.02662,11.44261,842,2,data/covital-data-clinical/survey-id=dea3cba5-cc8c-4790-88b2-ae8a80872612/2020-04-20 17:22:34.434391.mp4
214.3397,33.279274,48.606194,14.454221,41.039642,11.312015,843,2,data/covital-data-clinical/survey-id=dea3cba5-cc8c-4790-88b2-ae8a80872612/2020-04-20 17:22:34.434391.mp4
234.88571,13.22055,31.319445,4.906514,5.2760415,1.2590709,0,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.38773,13.029885,30.750578,4.6955023,5.1189237,1.2483928,1,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
243.92274,8.660694,30.745659,4.7486424,68.68895,9.949563,2,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
244.78183,8.558884,30.257235,4.669528,54.269966,8.010792,3,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
244.00723,9.239528,42.695312,6.3061404,32.74103,5.771679,4,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
243.80469,9.042518,45.182583,6.703971,33.77691,5.8337054,5,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
242.80266,9.732496,44.35793,6.5427775,31.961227,5.791037,6,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
241.37152,10.659678,43.344906,6.4091063,31.290798,5.6547246,7,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
241.56482,10.6102495,46.255497,6.7433395,31.401041,5.361529,8,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
238.70978,12.067685,44.245083,6.4418116,29.50926,5.2801085,9,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
237.84837,12.488635,43.67361,6.345197,28.901041,5.2511616,10,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
237.15393,12.781485,43.248844,6.2982855,28.612846,5.2129974,11,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.20168,13.645674,41.702835,6.059213,27.260706,5.0550814,12,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.60475,13.538997,41.949654,6.07989,27.530672,4.993942,13,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.90335,13.493651,42.176216,6.0799003,27.525173,5.0389056,14,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
235.15451,13.398922,42.40538,6.0842624,27.560764,5.060206,15,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
235.30035,13.341862,42.54398,6.1128783,27.542534,5.1136885,16,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
235.67014,12.780306,40.055557,5.9707847,27.279802,5.215618,17,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
236.21701,12.587831,40.309605,6.0088363,27.54514,5.152786,18,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
236.51186,12.464713,40.432293,6.0022216,27.729456,5.1170907,19,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
237.17535,11.966312,40.717304,5.8303266,28.059029,5.0019083,20,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.49219,13.191496,38.20573,5.3484683,26.242188,4.8274117,21,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.32523,13.663368,37.63831,5.386827,25.899885,4.904804,22,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.55931,13.659867,37.37471,5.429625,25.965279,4.941962,23,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.72627,13.639805,37.436344,5.440758,26.042534,4.9457927,24,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.01215,13.639131,37.5353,5.465636,26.185184,4.9643254,25,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.3073,13.634847,37.811054,5.5225134,26.357927,5.006542,26,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.46817,13.565348,37.944157,5.5298595,26.405672,4.985838,27,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.53328,13.545792,38.020256,5.5286655,26.427084,4.989794,28,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.3779,13.854657,40.944157,5.917308,26.79919,4.9525714,29,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.2581,13.884795,41.136574,5.9427133,26.608217,5.0349336,30,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.60301,13.860053,41.314816,5.982456,26.807003,5.029435,31,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.19994,13.768977,41.604168,6.020665,27.025753,5.025707,32,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.70602,13.671571,41.880787,6.0207224,27.117188,5.017664,33,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.02228,13.602484,42.087093,6.017163,27.140047,5.0456886,34,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.26707,13.518725,42.278355,6.047512,27.203703,5.0393877,35,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.49277,13.462244,42.4511,6.065798,27.224827,5.045462,36,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.74681,13.333696,42.671005,6.10458,27.319445,5.0395236,37,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
235.07263,13.216051,42.849247,6.133697,27.49103,5.009416,38,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.80846,13.06531,42.67014,5.9921813,27.38368,4.9272847,39,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.96239,13.284885,41.622105,5.7546396,26.71036,4.883097,40,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.13773,13.773007,40.71499,5.764531,26.202835,4.953686,41,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.67998,14.024512,40.4647,5.825831,26.106192,5.0085006,42,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.057,13.925498,40.592014,5.8482633,26.285011,4.9602666,43,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.74219,13.618854,37.570312,5.430349,25.83536,4.9162345,44,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.0596,13.623383,37.66059,5.5016537,25.98611,4.929225,45,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.45746,13.551063,37.797165,5.5132103,26.167824,4.9739094,46,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.65828,13.468966,37.873264,5.533005,26.273727,4.958481,47,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.57234,13.479257,37.85677,5.5188046,26.246817,4.938173,48,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.62732,13.506343,37.868633,5.536191,26.285301,4.9546175,49,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.8556,13.4917555,38.042824,5.5705094,26.304688,4.99265,50,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.25694,13.44097,38.286747,5.6222944,26.451967,5.011215,51,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.71817,13.364779,38.533566,5.670345,26.653067,5.045655,52,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.13542,13.225372,38.74566,5.685819,26.819155,5.042756,53,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.45284,13.10157,38.94097,5.7189164,26.913773,5.0638375,54,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.7552,13.05516,39.14294,5.7596383,27.025463,5.0723286,55,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.98611,12.981082,39.3261,5.7944508,27.097221,5.0983763,56,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
235.27141,12.874791,39.54803,5.8299103,27.190393,5.0787983,57,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
235.26996,12.711988,39.529224,5.7376337,27.12008,5.0168457,58,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.51389,12.919504,38.684895,5.4163957,26.511574,4.901446,59,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.44444,13.488649,37.6658,5.3026185,25.893229,4.952541,60,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.00433,13.722605,37.457466,5.365618,25.817709,4.911342,61,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.05064,13.745308,37.445602,5.3939633,25.853588,4.8831816,62,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.19328,13.702811,37.50058,5.417147,25.938078,4.8899565,63,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.50926,13.729232,37.649883,5.473906,26.047165,4.957496,64,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.9077,13.642016,37.860245,5.5123363,26.22801,4.9705825,65,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.1412,13.576356,37.98553,5.525071,26.264467,4.984533,66,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.09201,13.578228,37.94097,5.486567,26.234375,4.99931,67,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.16696,13.581913,37.993057,5.511715,26.279514,5.0109253,68,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.39178,13.584052,38.13802,5.5645194,26.366898,5.0257087,69,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.86893,13.532878,38.37963,5.639024,26.504341,5.036784,70,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.32841,13.431392,38.66956,5.679587,26.661747,5.034418,71,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.7092,13.342952,38.90249,5.7115293,26.777489,5.0575933,72,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.05324,13.235253,39.133682,5.7370586,26.872974,5.052079,73,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.3915,13.1669445,39.36227,5.7887793,26.979166,5.0412793,74,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.74768,13.084948,39.59838,5.8413773,27.086227,5.06458,75,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.90944,12.969009,39.724827,5.8333163,27.105034,5.025366,76,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.50926,12.834795,39.466145,5.659208,26.944735,4.934479,77,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.52777,13.107587,38.369793,5.3386316,26.18258,4.824279,78,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.96498,13.62624,37.61516,5.3343143,25.722511,4.885343,79,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.73929,13.791143,37.42332,5.365077,25.706596,4.8978124,80,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.86371,13.774166,37.44705,5.396016,25.815683,4.9192433,81,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.21556,13.724138,37.58044,5.4214625,25.929688,4.921958,82,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.64381,13.742912,37.77778,5.4992456,26.097511,4.975988,83,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.00926,13.635229,37.94734,5.510155,26.210938,4.967872,84,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.11256,13.569109,38.006367,5.5030994,26.237558,4.96294,85,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.15886,13.585269,38.061054,5.5046306,26.252893,5.004135,86,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.3397,13.610331,38.146122,5.552235,26.32147,5.034483,87,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.55759,13.588259,38.28443,5.582955,26.37471,5.0269456,88,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.73033,13.822857,41.377026,6.0004277,26.898148,4.978837,89,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.16927,13.769704,41.68692,5.993854,26.728588,5.0072117,90,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.52315,13.66131,41.898727,6.0090246,26.903067,5.0075326,91,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.79948,13.627591,42.050346,6.0332613,27.035011,5.024499,92,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.13397,13.577953,42.252026,6.0504603,27.131655,4.9922132,93,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.50319,13.442586,42.519096,6.0987897,27.234665,4.995272,94,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.63976,13.320703,42.61169,6.049059,27.252893,4.9526978,95,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.53732,13.259138,41.9375,5.820037,26.807291,4.872912,96,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.44386,13.646063,40.907986,5.7069325,26.157408,4.876376,97,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.50145,14.0337925,40.422455,5.756569,25.93258,4.95037,98,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.48814,14.096307,40.38802,5.80406,25.990162,5.017264,99,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.64757,14.058623,40.429977,5.8166194,26.041088,4.9538426,100,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.07031,14.057956,40.618343,5.8803067,26.226852,4.9690056,101,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.47194,13.993564,40.805267,5.8866105,26.356482,4.9583573,102,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.67477,13.889741,40.90278,5.8860054,26.421875,4.9394746,103,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.58623,13.897299,40.882812,5.888124,26.376736,4.9584937,104,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.69908,13.942124,40.94213,5.889767,26.335938,4.973104,105,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.95573,13.953547,41.09404,5.915797,26.387442,4.9784317,106,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.40538,13.940651,41.34057,5.9474006,26.525753,5.0340195,107,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.91956,13.825839,41.590855,5.98787,26.716724,5.0264254,108,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.25839,13.737497,41.76331,5.9884725,26.839989,5.036973,109,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.58884,13.6897745,41.97193,6.000055,26.925636,5.0265465,110,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.91956,13.616987,42.192707,6.035813,27.028067,5.0539417,111,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.296,13.483982,42.45081,6.094492,27.114584,5.0193095,112,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.61835,13.356746,42.677372,6.1177506,27.230614,4.9932013,113,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.4048,13.2388,42.582466,5.9896827,27.08044,4.9269443,114,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.69531,13.351747,41.61574,5.760902,26.474827,4.8169565,115,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.79369,13.781151,40.662037,5.7263317,25.900173,4.903896,116,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.22308,14.07948,40.349247,5.773088,25.810764,4.9462457,117,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.43692,14.030228,40.41609,5.803188,25.913195,4.925074,118,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.93143,13.75026,37.67332,5.454891,25.497396,4.8908806,119,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.34056,13.809574,37.730034,5.5071273,25.778067,4.99429,120,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.6765,13.699406,37.875,5.511457,25.966724,4.982062,121,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.72136,13.633712,37.92014,5.488149,25.956596,4.962402,122,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.74681,13.61826,37.921875,5.4861703,25.998552,4.9413514,123,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.87587,13.615055,38.020256,5.533949,26.081018,4.946628,124,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.2118,13.605225,38.224247,5.590305,26.206596,5.0145187,125,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
232.57408,13.555431,38.43287,5.632876,26.286459,5.0134196,126,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.0243,13.46751,38.712673,5.683179,26.44618,5.01981,127,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.33913,13.398112,38.912907,5.6883974,26.570312,5.0164347,128,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.6441,13.340799,39.117188,5.7082205,26.65133,5.0342245,129,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.03732,13.2620945,39.35793,5.755589,26.759838,5.015966,130,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.40306,13.144249,39.61169,5.7829394,26.855324,4.975044,131,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
234.41667,13.048254,39.64323,5.7382402,26.793692,4.9342875,132,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
233.16348,12.997514,38.87847,5.4270988,26.320312,4.826516,133,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
231.08797,13.439952,37.82234,5.277346,25.659721,4.8208003,134,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.22223,13.825982,37.34838,5.3177547,25.45139,4.9000964,135,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.35619,13.855911,37.346645,5.345546,25.54861,4.8954887,136,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
230.55585,13.791386,37.429688,5.385082,25.626158,4.881732,137,3,data/covital-data-clinical/survey-id=2e76a484-70a2-44ea-bb46-17d1a88dce9b/2020-04-20 15:08:15.288950.mp4
